location,technology,time_step,production
GER,Oil,584,38066.3225349506
GER,Oil,585,30308.5805363536
GER,Oil,586,21103.634068790307
GER,Oil,587,21163.0000973549
GER,Oil,588,21849.195048347996
GER,Oil,589,22328.622907063895
GER,Oil,590,23117.996654991
GER,Oil,591,34146.8553144266
GER,Oil,592,43502.622492090595
GER,Oil,593,48577.549046835
GER,Oil,594,53713.2195498727
GER,Oil,595,55875.4331816842
GER,Oil,596,54330.660050431
GER,Oil,597,51552.9397812422
GER,Oil,598,50011.6036512054
GER,Oil,599,50220.4427894159
GER,Oil,600,47050.7851147058
GER,Oil,601,43954.1595919866
GER,Oil,602,41969.7440966387
GER,Oil,603,41299.2884018669
GER,Oil,604,41627.6438277811
GER,Oil,605,43415.4852613345
GER,Oil,606,47740.1108398668
GER,Oil,607,57652.9566687177
GER,Oil,608,64990.36473265239
GER,Oil,609,60684.49165634249
GER,Oil,610,56501.457641165594
GER,Oil,611,56204.3690154472
GER,Oil,612,51852.2084772345
GER,Oil,613,49910.76590723889
GER,Oil,614,49326.6597127113
GER,Oil,615,49915.714886660804
GER,Oil,616,64712.5035070495
GER,Oil,617,67817.89402805553
GER,Oil,618,70694.2325863195
GER,Oil,619,70650.9467177423
GER,Oil,620,68510.8822217987
GER,Oil,621,63820.1542137029
GER,Oil,622,60220.9668636379
GER,Oil,623,57286.9350774975
GER,Oil,624,52696.8432219234
GER,Oil,625,49192.2990627981
GER,Oil,626,46984.2739164227
GER,Oil,627,45878.1913748631
GER,Oil,628,46052.5019861458
GER,Oil,629,47275.7096936522
GER,Oil,630,50748.3854960661
GER,Oil,631,59162.444651629
GER,Oil,632,65765.4112595255
GER,Oil,633,49050.6100191165
GER,Oil,634,34406.8321411129
GER,Oil,635,32658.958750618993
GER,Oil,636,29676.5567808232
GER,Oil,637,31880.18829052651
GER,Oil,638,35661.525051197095
GER,Oil,639,38565.465370806196
GER,Oil,640,58732.103922320304
GER,Oil,641,66355.88237442961
GER,Oil,642,69307.11621431551
GER,Oil,643,70153.3622868975
GER,Oil,644,68283.1427388202
GER,Oil,645,63490.887432559
GER,Oil,646,59722.0472952883
GER,Oil,647,56558.1438480791
GER,Oil,648,51717.6454863255
GER,Oil,649,48287.3340924662
GER,Oil,650,45785.7207811851
GER,Oil,651,44628.465965457
GER,Oil,652,44862.6019827065
GER,Oil,653,46410.707905325
GER,Oil,654,49955.3497706848
GER,Oil,655,58375.13283937
GER,Oil,656,65686.44203576849
GER,Oil,657,62202.795283618194
GER,Oil,658,53841.0272896751
GER,Oil,659,51325.19411544451
GER,Oil,660,51296.0389879264
GER,Oil,661,51107.8642711449
GER,Oil,662,53687.596793477394
GER,Oil,663,57665.3451902333
GER,Oil,664,64895.089043908505
GER,Oil,665,68026.309383991
GER,Oil,666,71000.0
GER,Oil,667,71000.0
GER,Oil,668,68756.869637982
GER,Oil,669,64013.2407503167
GER,Oil,670,60577.0304999339
GER,Oil,671,57373.5472338234
GER,Oil,672,52611.1424208271
GER,Oil,673,48907.9021266098
GER,Oil,674,46865.5142501331
GER,Oil,675,46109.1089153912
GER,Oil,676,46459.1896948983
GER,Oil,677,47570.9961495802
GER,Oil,678,50736.3793633168
GER,Oil,679,59050.888664989
GER,Oil,680,64318.560964743796
GER,Oil,681,39423.550734631106
GER,Oil,682,26679.029132413394
GER,Oil,683,27651.002769805993
GER,Oil,684,29533.086443479
GER,Oil,685,30496.242197321706
GER,Oil,686,34276.2844486291
GER,Oil,687,40114.4317936068
GER,Oil,688,55871.135612959595
GER,Oil,689,65811.9079129303
GER,Oil,690,69112.2909675078
GER,Oil,691,69903.88734553343
GER,Oil,692,67760.75910668391
GER,Oil,693,62964.2293394491
GER,Oil,694,59319.0656362117
GER,Oil,695,56339.057496899
GER,Oil,696,51579.985475268
GER,Oil,697,48051.9974619418
GER,Oil,698,45787.3249671493
GER,Oil,699,45093.8188860729
GER,Oil,700,45409.7747113414
GER,Oil,701,46767.1852191031
GER,Oil,702,49929.7636336005
GER,Oil,703,57921.1134303547
GER,Oil,704,63969.5284775954
GER,Oil,705,44108.3339517496
GER,Oil,706,37972.96849159199
GER,Oil,707,35851.8141493823
GER,Oil,708,35750.7082205927
GER,Oil,709,35613.6473531515
GER,Oil,710,36439.7319257902
GER,Oil,711,39852.9557542616
GER,Oil,712,48651.67367772201
GER,Oil,713,63535.0997090702
GER,Oil,714,67114.8133551582
GER,Oil,715,68004.9036028221
GER,Oil,716,65726.6409989019
GER,Oil,717,61208.370577251
GER,Oil,718,57532.559340163
GER,Oil,719,55419.1571751416
GER,Oil,720,51528.0161605138
GER,Oil,721,47503.7586442617
GER,Oil,722,44837.8330957937
GER,Oil,723,43442.8404229914
GER,Oil,724,42771.8668408862
GER,Oil,725,42706.1627879817
GER,Oil,726,42201.3746774872
GER,Oil,727,42470.7017380204
GER,Oil,728,44842.792817721296
GER,Oil,729,25015.126846480103
GER,Oil,730,19195.661234918298
GER,Oil,731,18123.1196787984
GER,Oil,732,18150.886105038306
GER,Oil,733,19196.958070323795
GER,Oil,734,18226.6649272671
GER,Oil,735,20838.093275808693
GER,Oil,736,37653.667334177
GER,Oil,737,51255.889248653
GER,Oil,738,55814.2827430056
GER,Oil,739,57899.9969072311
GER,Oil,740,55473.5681356172
GER,Oil,741,51391.4626576731
GER,Oil,742,48948.8777117731
GER,Oil,743,48255.660888742
GER,Oil,744,45000.4470419582
GER,Oil,745,42020.9202302528
GER,Oil,746,39656.9114452915
GER,Oil,747,38282.4107078852
GER,Oil,748,37766.50242474651
GER,Oil,749,37506.79471236561
GER,Oil,750,36899.255108535704
GER,Oil,751,35937.25627940501
GER,Oil,752,36365.688707086505
GER,Oil,753,24663.9752917519
GER,Oil,754,10347.4772341503
GER,Oil,755,10459.957217035795
GER,Oil,756,11806.2093640741
GER,Oil,757,14186.69125040879
GER,Oil,758,17133.7300568239
GER,Oil,759,21674.673016784
GER,Oil,760,35444.2731349079
GER,Oil,761,46636.6173502614
GER,Oil,762,51704.7705475759
GER,Oil,763,54922.38503165
GER,Oil,764,53672.0766075765
GER,Oil,765,50891.031127642
GER,Oil,766,49512.8932104873
GER,Oil,767,49723.021209631
GER,Oil,768,46869.9694992924
GER,Oil,769,44241.3312658583
GER,Oil,770,42370.4513894974
GER,Oil,771,41626.2046113967
GER,Oil,772,41923.9738941113
GER,Oil,773,43787.065588438
GER,Oil,774,47940.4233125216
GER,Oil,775,56924.4961016656
GER,Oil,776,63245.061926263705
GER,Oil,777,47983.3768906889
GER,Oil,778,32861.2825410361
GER,Oil,779,32649.288413788898
GER,Oil,780,33981.511559512895
GER,Oil,781,34662.053676959
GER,Oil,782,37426.704149831196
GER,Oil,783,43175.339899348095
GER,Oil,784,50251.1806775719
GER,Oil,785,65945.31900588541
GER,Oil,786,69128.8238365977
GER,Oil,787,70656.6357574181
GER,Oil,788,68792.35228786881
GER,Oil,789,64295.697459034
GER,Oil,790,60805.5043792871
GER,Oil,791,58030.6374297298
GER,Oil,792,53309.0893934756
GER,Oil,793,50170.3344578858
GER,Oil,794,47992.6125604325
GER,Oil,795,47139.7466680856
GER,Oil,796,47365.5747394589
GER,Oil,797,48513.4735067035
GER,Oil,798,51503.4242835188
GER,Oil,799,59308.2600150394
GER,Oil,800,65063.84360954729
GER,Oil,801,46525.0662539168
GER,Oil,802,35299.930390185196
GER,Oil,803,30343.745086006806
GER,Oil,804,27780.015807649397
GER,Oil,805,26744.861121165995
GER,Oil,806,29663.421324858995
GER,Oil,807,36387.0263262051
GER,Oil,808,47026.7177731876
GER,Oil,809,65438.065584689895
GER,Oil,810,68987.8697139381
GER,Oil,811,71000.0
GER,Oil,812,69218.04384478541
GER,Oil,813,64976.688814777
GER,Oil,814,61208.385634625
GER,Oil,815,58446.1635841312
GER,Oil,816,54189.5913773902
GER,Oil,817,51086.1306772769
GER,Oil,818,48960.9167930838
GER,Oil,819,47954.3559329107
GER,Oil,820,48008.5695439309
GER,Oil,821,49040.6739485175
GER,Oil,822,52314.9133561151
GER,Oil,823,60265.8509306157
GER,Oil,824,65377.20220385131
GER,Oil,825,42175.073227962705
GER,Oil,826,32795.812161329
GER,Oil,827,28925.660627752004
GER,Oil,828,26580.323232961695
GER,Oil,829,28359.505899924392
GER,Oil,830,32972.3062095001
GER,Oil,831,39650.359654877306
GER,Oil,832,48524.8396037558
GER,Oil,833,65893.04100497939
GER,Oil,834,69425.144432821
GER,Oil,835,71000.0
GER,Oil,836,69777.16141857822
GER,Oil,837,65247.5618126898
GER,Oil,838,61601.228360591
GER,Oil,839,58978.9946417625
