from,to,time_step,flow
GER,NED,1995,5000.0
GER,NED,1996,5000.0
GER,NED,1997,5000.0
GER,NED,1998,5000.0
GER,NED,1999,5000.0
GER,NED,2000,5000.0
GER,NED,2001,-1670.2872383994
GER,NED,2002,-5000.0
GER,NED,2003,-5000.0
GER,NED,2004,-5000.0
GER,NED,2005,-5000.0
GER,NED,2006,-5000.0
GER,NED,2007,-5000.0
GER,NED,2008,-5000.0
GER,NED,2009,3843.767326043102
GER,NED,2010,5000.0
GER,NED,2011,5000.0
GER,NED,2012,5000.0
GER,NED,2013,5000.0
GER,NED,2014,5000.0
GER,NED,2015,5000.0
GER,NED,2016,5000.0
GER,NED,2017,5000.0
GER,NED,2018,5000.0
GER,NED,2019,5000.0
GER,NED,2020,5000.0
GER,NED,2021,5000.0
GER,NED,2022,5000.0
GER,NED,2023,4585.6710309307
GER,NED,2024,-5000.0
GER,NED,2025,-5000.0
GER,NED,2026,-5000.0
GER,NED,2027,-5000.0
GER,NED,2028,-5000.0
GER,NED,2029,-5000.0
GER,NED,2030,-5000.0
GER,NED,2031,41.20520601199678
GER,NED,2032,191.0698801867984
GER,NED,2033,5000.0
GER,NED,2034,5000.0
GER,NED,2035,5000.0
GER,NED,2036,5000.0
GER,NED,2037,5000.0
GER,NED,2038,5000.0
GER,NED,2039,5000.0
GER,NED,2040,5000.0
GER,NED,2041,5000.0
GER,NED,2042,5000.0
GER,NED,2043,5000.0
GER,NED,2044,5000.0
GER,NED,2045,5000.0
GER,NED,2046,5000.0
GER,NED,2047,1747.7842920725998
GER,NED,2048,-5000.0
GER,NED,2049,-5000.0
GER,NED,2050,-5000.0
GER,NED,2051,-5000.0
GER,NED,2052,-5000.0
GER,NED,2053,-5000.0
GER,NED,2054,-5000.0
GER,NED,2055,-5000.0
GER,NED,2056,-5000.0
GER,NED,2057,-5000.0
GER,NED,2058,5000.0
GER,NED,2059,5000.0
GER,NED,2060,5000.0
GER,NED,2061,5000.0
GER,NED,2062,5000.0
GER,NED,2063,5000.0
GER,NED,2064,5000.0
GER,NED,2065,5000.0
GER,NED,2066,5000.0
GER,NED,2067,5000.0
GER,NED,2068,5000.0
GER,NED,2069,5000.0
GER,NED,2070,5000.0
GER,NED,2071,-5000.0
GER,NED,2072,-5000.0
GER,NED,2073,-5000.0
GER,NED,2074,-5000.0
GER,NED,2075,-5000.0
GER,NED,2076,-5000.0
GER,NED,2077,-5000.0
GER,NED,2078,-1820.4883746933992
GER,NED,2079,-2167.9237005185005
GER,NED,2080,1644.5169520950985
GER,NED,2081,4628.3169520951
GER,NED,2082,5000.0
GER,NED,2083,5000.0
GER,NED,2084,5000.0
GER,NED,2085,5000.0
GER,NED,2086,5000.0
GER,NED,2087,5000.0
GER,NED,2088,5000.0
GER,NED,2089,5000.0
GER,NED,2090,5000.0
GER,NED,2091,5000.0
GER,NED,2092,5000.0
GER,NED,2093,5000.0
GER,NED,2094,5000.0
GER,NED,2095,5000.0
GER,NED,2096,2738.096416920398
GER,NED,2097,-4387.220160711002
GER,NED,2098,-5000.0
GER,NED,2099,-5000.0
GER,NED,2100,-5000.0
GER,NED,2101,-5000.0
GER,NED,2102,-5000.0
GER,NED,2103,-4263.402041310399
GER,NED,2104,-1762.0842424366
GER,NED,2105,3050.1846975478
GER,NED,2106,5000.0
GER,NED,2107,5000.0
GER,NED,2108,5000.0
GER,NED,2109,5000.0
GER,NED,2110,5000.0
GER,NED,2111,5000.0
GER,NED,2112,5000.0
GER,NED,2113,5000.0
GER,NED,2114,5000.0
GER,NED,2115,5000.0
GER,NED,2116,5000.0
GER,NED,2117,5000.0
GER,NED,2118,5000.0
GER,NED,2119,-5000.0
GER,NED,2120,-5000.0
GER,NED,2121,-5000.0
GER,NED,2122,-5000.0
GER,NED,2123,747.8078392315074
GER,NED,2124,-5000.0
GER,NED,2125,-5000.0
GER,NED,2126,-5000.0
GER,NED,2127,-382.6352169171005
GER,NED,2128,-5000.0
GER,NED,2129,-5000.0
GER,NED,2130,1042.2629266806998
GER,NED,2131,5000.0
GER,NED,2132,5000.0
GER,NED,2133,5000.0
GER,NED,2134,5000.0
GER,NED,2135,5000.0
GER,NED,2136,5000.0
GER,NED,2137,5000.0
GER,NED,2138,5000.0
GER,NED,2139,5000.0
GER,NED,2140,5000.0
GER,NED,2141,5000.0
GER,NED,2142,5000.0
GER,NED,2143,1668.0571992336008
GER,NED,2144,-5000.0
GER,NED,2145,-5000.0
GER,NED,2146,-5000.0
GER,NED,2147,-5000.0
GER,NED,2148,-5000.0
GER,NED,2149,-5000.0
GER,NED,2150,-5000.0
GER,NED,2151,-5000.0
GER,NED,2152,-5000.0
GER,NED,2153,-5000.0
GER,NED,2154,5000.0
GER,NED,2155,5000.0
GER,NED,2156,5000.0
GER,NED,2157,5000.0
GER,NED,2158,5000.0
GER,NED,2159,5000.0
GER,NED,2160,5000.0
GER,NED,2161,5000.0
GER,NED,2162,5000.0
GER,NED,2163,5000.0
GER,NED,2164,5000.0
GER,NED,2165,5000.0
GER,NED,2166,5000.0
GER,NED,2167,-5000.0
GER,NED,2168,-5000.0
GER,NED,2169,-5000.0
GER,NED,2170,-5000.0
GER,NED,2171,-5000.0
GER,NED,2172,-5000.0
GER,NED,2173,-5000.0
GER,NED,2174,-5000.0
GER,NED,2175,-5000.0
GER,NED,2176,-5000.0
GER,NED,2177,-5000.0
GER,NED,2178,5000.0
GER,NED,2179,5000.0
GER,NED,2180,5000.0
GER,NED,2181,5000.0
GER,NED,2182,5000.0
GER,NED,2183,5000.0
GER,NED,2184,5000.0
GER,NED,2185,5000.0
GER,NED,2186,5000.0
GER,NED,2187,5000.0
GER,NED,2188,5000.0
GER,NED,2189,5000.0
GER,NED,2190,5000.0
GER,NED,2191,59.90465961319933
GER,NED,2192,-5000.0
GER,NED,2193,-5000.0
GER,NED,2194,-5000.0
GER,NED,2195,-5000.0
GER,NED,2196,-5000.0
GER,NED,2197,-5000.0
GER,NED,2198,-5000.0
GER,NED,2199,3588.159002607994
GER,NED,2200,-5000.0
GER,NED,2201,-5000.0
GER,NED,2202,4096.4932010466
GER,NED,2203,5000.0
GER,NED,2204,5000.0
GER,NED,2205,5000.0
GER,NED,2206,5000.0
GER,NED,2207,5000.0
GER,NED,2208,5000.0
GER,NED,2209,5000.0
GER,NED,2210,5000.0
GER,NED,2211,5000.0
GER,NED,2212,5000.0
GER,NED,2213,5000.0
GER,NED,2214,5000.0
GER,NED,2215,1600.718593995698
GER,NED,2216,-5000.0
GER,NED,2217,-5000.0
GER,NED,2218,-5000.0
GER,NED,2219,-5000.0
GER,NED,2220,-5000.0
GER,NED,2221,-5000.0
GER,NED,2222,-5000.0
GER,NED,2223,-5000.0
GER,NED,2224,-5000.0
GER,NED,2225,-5000.0
GER,NED,2226,5000.0
GER,NED,2227,5000.0
GER,NED,2228,5000.0
GER,NED,2229,5000.0
GER,NED,2230,5000.0
GER,NED,2231,5000.0
GER,NED,2232,5000.0
GER,NED,2233,5000.0
GER,NED,2234,5000.0
GER,NED,2235,5000.0
GER,NED,2236,5000.0
GER,NED,2237,5000.0
GER,NED,2238,5000.0
GER,NED,2239,5000.0
GER,NED,2240,-5000.0
GER,NED,2241,-5000.0
GER,NED,2242,-5000.0
GER,NED,2243,-5000.0
GER,NED,2244,-5000.0
GER,NED,2245,-5000.0
GER,NED,2246,-5000.0
GER,NED,2247,-5000.0
GER,NED,2248,-5000.0
GER,NED,2249,-5000.0
GER,NED,2250,32.80673735559867
GER,NED,2251,5000.0
GER,NED,2252,5000.0
GER,NED,2253,5000.0
GER,NED,2254,5000.0
GER,NED,2255,5000.0
GER,NED,2256,5000.0
GER,NED,2257,5000.0
GER,NED,2258,5000.0
GER,NED,2259,5000.0
GER,NED,2260,5000.0
GER,NED,2261,5000.0
GER,NED,2262,5000.0
GER,NED,2263,-5000.0
GER,NED,2264,-5000.0
GER,NED,2265,-5000.0
GER,NED,2266,-5000.0
GER,NED,2267,-5000.0
GER,NED,2268,-5000.0
GER,NED,2269,-5000.0
GER,NED,2270,-5000.0
GER,NED,2271,-5000.0
GER,NED,2272,-5000.0
GER,NED,2273,-5000.0
GER,NED,2274,-3681.310321886902
GER,NED,2275,5000.0
GER,NED,2276,5000.0
GER,NED,2277,5000.0
GER,NED,2278,5000.0
GER,NED,2279,5000.0
GER,NED,2280,5000.0
GER,NED,2281,5000.0
GER,NED,2282,5000.0
GER,NED,2283,5000.0
GER,NED,2284,5000.0
GER,NED,2285,5000.0
GER,NED,2286,5000.0
GER,NED,2287,3229.8104212152994
GER,NED,2288,-5000.0
GER,NED,2289,-5000.0
GER,NED,2290,-5000.0
GER,NED,2291,-5000.0
GER,NED,2292,-5000.0
GER,NED,2293,-5000.0
GER,NED,2294,-5000.0
GER,NED,2295,-5000.0
GER,NED,2296,-5000.0
GER,NED,2297,-5000.0
GER,NED,2298,-4209.137727940899
GER,NED,2299,5000.0
GER,NED,2300,5000.0
GER,NED,2301,5000.0
GER,NED,2302,5000.0
GER,NED,2303,5000.0
GER,NED,2304,5000.0
GER,NED,2305,5000.0
GER,NED,2306,5000.0
GER,NED,2307,5000.0
GER,NED,2308,5000.0
GER,NED,2309,5000.0
GER,NED,2310,5000.0
GER,NED,2311,-5000.0
GER,NED,2312,-5000.0
GER,NED,2313,-5000.0
GER,NED,2314,-5000.0
GER,NED,2315,-5000.0
GER,NED,2316,-5000.0
GER,NED,2317,-5000.0
GER,NED,2318,-5000.0
GER,NED,2319,-5000.0
GER,NED,2320,-1068.531754181793
GER,NED,2321,-5000.0
GER,NED,2322,2118.6330240752977
GER,NED,2323,5000.0
GER,NED,2324,5000.0
GER,NED,2325,5000.0
GER,NED,2326,5000.0
GER,NED,2327,5000.0
GER,NED,2328,5000.0
GER,NED,2329,5000.0
GER,NED,2330,5000.0
GER,NED,2331,5000.0
GER,NED,2332,5000.0
GER,NED,2333,5000.0
GER,NED,2334,5000.0
GER,NED,2335,1427.2168167033014
GER,NED,2336,-5000.0
GER,NED,2337,-5000.0
GER,NED,2338,-5000.0
GER,NED,2339,-5000.0
GER,NED,2340,-5000.0
GER,NED,2341,-5000.0
GER,NED,2342,-5000.0
GER,NED,2343,-5000.0
GER,NED,2344,-5000.0
GER,NED,2345,-5000.0
GER,NED,2346,-1164.2453885311024
GER,NED,2347,5000.0
GER,NED,2348,5000.0
GER,NED,2349,5000.0
GER,NED,2350,5000.0
GER,NED,2351,5000.0
GER,NED,2352,5000.0
GER,NED,2353,5000.0
GER,NED,2354,5000.0
GER,NED,2355,5000.0
GER,NED,2356,5000.0
GER,NED,2357,5000.0
GER,NED,2358,5000.0
GER,NED,2359,-5000.0
GER,NED,2360,-5000.0
GER,NED,2361,-5000.0
GER,NED,2362,-5000.0
GER,NED,2363,-5000.0
GER,NED,2364,-5000.0
GER,NED,2365,-5000.0
GER,NED,2366,-5000.0
GER,NED,2367,-5000.0
GER,NED,2368,-5000.0
GER,NED,2369,-5000.0
GER,NED,2370,-3373.9460946336985
GER,NED,2371,5000.0
GER,NED,2372,5000.0
GER,NED,2373,5000.0
GER,NED,2374,5000.0
GER,NED,2375,5000.0
GER,NED,2376,5000.0
GER,NED,2377,5000.0
GER,NED,2378,5000.0
GER,NED,2379,5000.0
GER,NED,2380,5000.0
GER,NED,2381,5000.0
GER,NED,2382,5000.0
GER,NED,2383,-5000.0
GER,NED,2384,-5000.0
GER,NED,2385,-5000.0
GER,NED,2386,-5000.0
GER,NED,2387,-5000.0
GER,NED,2388,-5000.0
GER,NED,2389,-5000.0
GER,NED,2390,-5000.0
GER,NED,2391,-5000.0
GER,NED,2392,-5000.0
GER,NED,2393,-5000.0
GER,NED,2394,-2298.3276967374986
GER,NED,2395,5000.0
GER,NED,2396,5000.0
GER,NED,2397,5000.0
GER,NED,2398,5000.0
GER,NED,2399,5000.0
GER,NED,2400,5000.0
GER,NED,2401,5000.0
GER,NED,2402,5000.0
GER,NED,2403,5000.0
GER,NED,2404,5000.0
GER,NED,2405,5000.0
GER,NED,2406,5000.0
GER,NED,2407,-5000.0
GER,NED,2408,-5000.0
GER,NED,2409,-5000.0
GER,NED,2410,-5000.0
GER,NED,2411,-5000.0
GER,NED,2412,-5000.0
GER,NED,2413,-5000.0
GER,NED,2414,-5000.0
GER,NED,2415,-5000.0
GER,NED,2416,-5000.0
GER,NED,2417,-5000.0
GER,NED,2418,-1949.4717158161002
GER,NED,2419,5000.0
GER,NED,2420,5000.0
GER,NED,2421,5000.0
GER,NED,2422,5000.0
GER,NED,2423,5000.0
GER,NED,2424,5000.0
GER,NED,2425,5000.0
GER,NED,2426,5000.0
GER,NED,2427,5000.0
GER,NED,2428,5000.0
GER,NED,2429,5000.0
GER,NED,2430,5000.0
GER,NED,2431,-5000.0
GER,NED,2432,-5000.0
GER,NED,2433,-5000.0
GER,NED,2434,-5000.0
GER,NED,2435,-5000.0
GER,NED,2436,-5000.0
GER,NED,2437,-5000.0
GER,NED,2438,-5000.0
GER,NED,2439,-5000.0
GER,NED,2440,-5000.0
GER,NED,2441,-5000.0
GER,NED,2442,-5000.0
GER,NED,2443,5000.0
GER,NED,2444,5000.0
GER,NED,2445,5000.0
GER,NED,2446,5000.0
GER,NED,2447,5000.0
GER,NED,2448,5000.0
GER,NED,2449,5000.0
GER,NED,2450,5000.0
GER,NED,2451,5000.0
GER,NED,2452,5000.0
GER,NED,2453,5000.0
GER,NED,2454,5000.0
GER,NED,2455,-5000.0
GER,NED,2456,-5000.0
GER,NED,2457,-5000.0
GER,NED,2458,-5000.0
GER,NED,2459,-5000.0
GER,NED,2460,-5000.0
GER,NED,2461,-5000.0
GER,NED,2462,-5000.0
GER,NED,2463,-5000.0
GER,NED,2464,-5000.0
GER,NED,2465,-5000.0
GER,NED,2466,-5000.0
GER,NED,2467,5000.0
GER,NED,2468,5000.0
GER,NED,2469,5000.0
GER,NED,2470,5000.0
GER,NED,2471,5000.0
GER,NED,2472,5000.0
GER,NED,2473,5000.0
GER,NED,2474,5000.0
GER,NED,2475,5000.0
GER,NED,2476,5000.0
GER,NED,2477,5000.0
GER,NED,2478,5000.0
GER,NED,2479,-5000.0
GER,NED,2480,-5000.0
GER,NED,2481,-5000.0
GER,NED,2482,-5000.0
GER,NED,2483,-5000.0
GER,NED,2484,-5000.0
GER,NED,2485,-5000.0
GER,NED,2486,-5000.0
GER,NED,2487,-5000.0
GER,NED,2488,-5000.0
GER,NED,2489,-5000.0
GER,NED,2490,-5000.0
GER,NED,2491,5000.0
GER,NED,2492,5000.0
GER,NED,2493,5000.0
GER,NED,2494,5000.0
GER,NED,2495,5000.0
GER,NED,2496,5000.0
GER,NED,2497,5000.0
GER,NED,2498,5000.0
GER,NED,2499,5000.0
GER,NED,2500,5000.0
GER,NED,2501,5000.0
GER,NED,2502,5000.0
GER,NED,2503,-5000.0
GER,NED,2504,-5000.0
GER,NED,2505,-5000.0
GER,NED,2506,-5000.0
GER,NED,2507,-5000.0
GER,NED,2508,-5000.0
GER,NED,2509,-5000.0
GER,NED,2510,-5000.0
GER,NED,2511,-5000.0
GER,NED,2512,-5000.0
GER,NED,2513,-5000.0
GER,NED,2514,-5000.0
GER,NED,2515,5000.0
GER,NED,2516,5000.0
GER,NED,2517,5000.0
GER,NED,2518,5000.0
GER,NED,2519,5000.0
GER,NED,2520,5000.0
GER,NED,2521,5000.0
GER,NED,2522,5000.0
GER,NED,2523,5000.0
GER,NED,2524,5000.0
GER,NED,2525,5000.0
GER,NED,2526,5000.0
GER,NED,2527,-5000.0
GER,NED,2528,-5000.0
GER,NED,2529,-5000.0
GER,NED,2530,-5000.0
GER,NED,2531,-5000.0
GER,NED,2532,-5000.0
GER,NED,2533,-5000.0
GER,NED,2534,-5000.0
GER,NED,2535,-5000.0
GER,NED,2536,-5000.0
GER,NED,2537,-5000.0
GER,NED,2538,-4920.229676856301
GER,NED,2539,5000.0
GER,NED,2540,5000.0
GER,NED,2541,5000.0
GER,NED,2542,5000.0
GER,NED,2543,5000.0
GER,NED,2544,5000.0
GER,NED,2545,5000.0
GER,NED,2546,5000.0
GER,NED,2547,5000.0
GER,NED,2548,5000.0
GER,NED,2549,5000.0
GER,NED,2550,5000.0
GER,NED,2551,-5000.0
GER,NED,2552,-1679.745401815795
GER,NED,2553,-5000.0
GER,NED,2554,-5000.0
GER,NED,2555,-5000.0
GER,NED,2556,-5000.0
GER,NED,2557,-5000.0
GER,NED,2558,-5000.0
GER,NED,2559,-5000.0
GER,NED,2560,-5000.0
GER,NED,2561,-5000.0
GER,NED,2562,-5000.0
GER,NED,2563,5000.0
GER,NED,2564,5000.0
GER,NED,2565,5000.0
GER,NED,2566,5000.0
GER,NED,2567,5000.0
GER,NED,2568,5000.0
GER,NED,2569,5000.0
GER,NED,2570,5000.0
GER,NED,2571,5000.0
GER,NED,2572,5000.0
GER,NED,2573,5000.0
GER,NED,2574,825.8432973353993
GER,NED,2575,-5000.0
GER,NED,2576,-5000.0
GER,NED,2577,-5000.0
GER,NED,2578,-5000.0
GER,NED,2579,-5000.0
GER,NED,2580,-5000.0
GER,NED,2581,-5000.0
GER,NED,2582,-5000.0
GER,NED,2583,-5000.0
GER,NED,2584,-5000.0
GER,NED,2585,-5000.0
GER,NED,2586,-5000.0
GER,NED,2587,5000.0
GER,NED,2588,5000.0
GER,NED,2589,5000.0
GER,NED,2590,5000.0
GER,NED,2591,5000.0
GER,NED,2592,5000.0
GER,NED,2593,5000.0
GER,NED,2594,5000.0
GER,NED,2595,5000.0
GER,NED,2596,5000.0
GER,NED,2597,5000.0
GER,NED,2598,5000.0
GER,NED,2599,-5000.0
GER,NED,2600,-5000.0
GER,NED,2601,-5000.0
GER,NED,2602,-5000.0
GER,NED,2603,-5000.0
GER,NED,2604,-5000.0
GER,NED,2605,-5000.0
GER,NED,2606,-5000.0
GER,NED,2607,-5000.0
GER,NED,2608,-5000.0
GER,NED,2609,-5000.0
GER,NED,2610,-5000.0
GER,NED,2611,5000.0
GER,NED,2612,5000.0
GER,NED,2613,5000.0
GER,NED,2614,5000.0
GER,NED,2615,5000.0
GER,NED,2616,5000.0
GER,NED,2617,5000.0
GER,NED,2618,5000.0
GER,NED,2619,5000.0
GER,NED,2620,5000.0
GER,NED,2621,4999.999999999998
GER,NED,2622,1482.8645602068991
GER,NED,2623,-5000.0
GER,NED,2624,-5000.0
GER,NED,2625,-5000.0
GER,NED,2626,-5000.0
GER,NED,2627,-5000.0
GER,NED,2628,-5000.0
GER,NED,2629,-5000.0
GER,NED,2630,-5000.0
GER,NED,2631,-5000.0
GER,NED,2632,-5000.0
GER,NED,2633,-5000.0
GER,NED,2634,-5000.0
GER,NED,2635,5000.0
GER,NED,2636,5000.0
GER,NED,2637,5000.0
GER,NED,2638,5000.0
GER,NED,2639,5000.0
GER,NED,2640,5000.0
GER,NED,2641,5000.0
GER,NED,2642,5000.0
GER,NED,2643,5000.0
GER,NED,2644,5000.0
GER,NED,2645,4999.999999999998
GER,NED,2646,3027.6962434413
GER,NED,2647,-5000.0
GER,NED,2648,-5000.0
GER,NED,2649,-5000.0
GER,NED,2650,-5000.0
GER,NED,2651,-5000.0
GER,NED,2652,-5000.0
GER,NED,2653,-5000.0
GER,NED,2654,-5000.0
GER,NED,2655,-5000.0
GER,NED,2656,-5000.0
GER,NED,2657,-1003.0556206652036
GER,NED,2658,-5000.0
GER,NED,2659,5000.0
GER,NED,2660,5000.0
GER,NED,2661,5000.0
GER,NED,2662,5000.0
GER,NED,2663,5000.0
GER,NED,2664,5000.0
GER,NED,2665,5000.0
GER,NED,2666,5000.0
GER,NED,2667,5000.0
GER,NED,2668,5000.0
GER,NED,2669,5000.0
GER,NED,2670,4552.226392774801
GER,NED,2671,-5000.0
GER,NED,2672,-5000.0
GER,NED,2673,-5000.0
GER,NED,2674,-5000.0
GER,NED,2675,-5000.0
GER,NED,2676,-5000.0
GER,NED,2677,-5000.0
GER,NED,2678,-5000.0
GER,NED,2679,-5000.0
GER,NED,2680,-5000.0
GER,NED,2681,-5000.0
GER,NED,2682,-5000.0
GER,NED,2683,5000.0
GER,NED,2684,5000.0
GER,NED,2685,5000.0
GER,NED,2686,5000.0
GER,NED,2687,5000.0
GER,NED,2688,5000.0
GER,NED,2689,5000.0
GER,NED,2690,5000.0
GER,NED,2691,5000.0
GER,NED,2692,5000.0
GER,NED,2693,5000.0
GER,NED,2694,5000.0
GER,NED,2695,-5000.0
GER,NED,2696,-5000.0
GER,NED,2697,-5000.0
GER,NED,2698,-5000.0
GER,NED,2699,-5000.0
GER,NED,2700,-5000.0
GER,NED,2701,-5000.0
GER,NED,2702,-5000.0
GER,NED,2703,-5000.0
GER,NED,2704,-5000.0
GER,NED,2705,-5000.0
GER,NED,2706,-5000.0
GER,NED,2707,5000.0
GER,NED,2708,5000.0
GER,NED,2709,5000.0
GER,NED,2710,5000.0
GER,NED,2711,5000.0
GER,NED,2712,5000.0
GER,NED,2713,5000.0
GER,NED,2714,5000.0
GER,NED,2715,5000.0
GER,NED,2716,5000.0
GER,NED,2717,4999.999999999998
GER,NED,2718,3804.2988079666993
GER,NED,2719,-5000.0
GER,NED,2720,-5000.0
GER,NED,2721,-5000.0
GER,NED,2722,-5000.0
GER,NED,2723,-5000.0
GER,NED,2724,-5000.0
GER,NED,2725,-5000.0
GER,NED,2726,-5000.0
GER,NED,2727,-5000.0
GER,NED,2728,-5000.0
GER,NED,2729,-5000.0
GER,NED,2730,-5000.0
GER,NED,2731,5000.0
GER,NED,2732,5000.0
GER,NED,2733,5000.0
GER,NED,2734,5000.0
GER,NED,2735,5000.0
GER,NED,2736,5000.0
GER,NED,2737,5000.0
GER,NED,2738,5000.0
GER,NED,2739,5000.0
GER,NED,2740,5000.0
GER,NED,2741,5000.0
GER,NED,2742,5000.0
GER,NED,2743,3656.443053943799
GER,NED,2744,-5000.0
GER,NED,2745,-5000.0
GER,NED,2746,-5000.0
GER,NED,2747,-5000.0
GER,NED,2748,-5000.0
GER,NED,2749,-5000.0
GER,NED,2750,-5000.0
GER,NED,2751,-5000.0
GER,NED,2752,-5000.0
GER,NED,2753,-5000.0
GER,NED,2754,-5000.0
GER,NED,2755,5000.0
GER,NED,2756,5000.0
GER,NED,2757,5000.0
GER,NED,2758,5000.0
GER,NED,2759,5000.0
GER,NED,2760,5000.0
GER,NED,2761,5000.0
GER,NED,2762,5000.0
GER,NED,2763,5000.0
GER,NED,2764,5000.0
GER,NED,2765,5000.0
GER,NED,2766,5000.0
GER,NED,2767,-5000.0
GER,NED,2768,-5000.0
GER,NED,2769,-5000.0
GER,NED,2770,-5000.0
GER,NED,2771,-5000.0
GER,NED,2772,-5000.0
GER,NED,2773,-5000.0
GER,NED,2774,-5000.0
GER,NED,2775,-5000.0
GER,NED,2776,-5000.0
GER,NED,2777,-5000.0
GER,NED,2778,2637.3735607856015
GER,NED,2779,5000.0
GER,NED,2780,5000.0
GER,NED,2781,5000.0
GER,NED,2782,5000.0
GER,NED,2783,5000.0
GER,NED,2784,5000.0
GER,NED,2785,5000.0
GER,NED,2786,5000.0
GER,NED,2787,5000.0
GER,NED,2788,5000.0
GER,NED,2789,4999.999999999998
GER,NED,2790,1424.4632291322996
GER,NED,2791,-5000.0
GER,NED,2792,-5000.0
GER,NED,2793,-5000.0
GER,NED,2794,-5000.0
GER,NED,2795,-5000.0
GER,NED,2796,-5000.0
GER,NED,2797,-5000.0
GER,NED,2798,4105.687511247801
GER,NED,2799,-5000.0
GER,NED,2800,-5000.0
GER,NED,2801,-5000.0
GER,NED,2802,-5000.0
GER,NED,2803,5000.0
GER,NED,2804,5000.0
GER,NED,2805,5000.0
GER,NED,2806,5000.0
GER,NED,2807,5000.0
GER,NED,2808,5000.0
GER,NED,2809,5000.0
GER,NED,2810,5000.0
GER,NED,2811,5000.0
GER,NED,2812,5000.0
GER,NED,2813,5000.0
GER,NED,2814,-3422.897556317899
GER,NED,2815,-5000.0
GER,NED,2816,-5000.0
GER,NED,2817,-5000.0
GER,NED,2818,-5000.0
GER,NED,2819,-5000.0
GER,NED,2820,-5000.0
GER,NED,2821,-5000.0
GER,NED,2822,-5000.0
GER,NED,2823,-5000.0
GER,NED,2824,-5000.0
GER,NED,2825,-5000.0
GER,NED,2826,-5000.0
GER,NED,2827,5000.0
GER,NED,2828,5000.0
GER,NED,2829,5000.0
GER,NED,2830,5000.0
GER,NED,2831,5000.0
GER,NED,2832,5000.0
GER,NED,2833,5000.0
GER,NED,2834,5000.0
GER,NED,2835,5000.0
GER,NED,2836,5000.0
GER,NED,2837,5000.0
GER,NED,2838,410.21253952289953
GER,NED,2839,-5000.0
GER,NED,2840,-5000.0
GER,NED,2841,-5000.0
GER,NED,2842,-5000.0
GER,NED,2843,-5000.0
GER,NED,2844,-5000.0
GER,NED,2845,-5000.0
GER,NED,2846,-5000.0
GER,NED,2847,-5000.0
GER,NED,2848,-5000.0
GER,NED,2849,-5000.0
GER,NED,2850,3296.1596188239982
GER,NED,2851,5000.0
GER,NED,2852,5000.0
GER,NED,2853,5000.0
GER,NED,2854,5000.0
GER,NED,2855,5000.0
GER,NED,2856,5000.0
GER,NED,2857,5000.0
GER,NED,2858,5000.0
GER,NED,2859,5000.0
GER,NED,2860,5000.0
GER,NED,2861,5000.0
GER,NED,2862,-837.9814224974016
GER,NED,2863,-5000.0
GER,NED,2864,-5000.0
GER,NED,2865,-5000.0
GER,NED,2866,-5000.0
GER,NED,2867,-5000.0
GER,NED,2868,-5000.0
GER,NED,2869,-5000.0
GER,NED,2870,-5000.0
GER,NED,2871,-5000.0
GER,NED,2872,-5000.0
GER,NED,2873,-5000.0
GER,NED,2874,-5000.0
GER,NED,2875,5000.0
GER,NED,2876,5000.0
GER,NED,2877,5000.0
GER,NED,2878,5000.0
GER,NED,2879,5000.0
GER,NED,2880,5000.0
GER,NED,2881,5000.0
GER,NED,2882,5000.0
GER,NED,2883,5000.0
GER,NED,2884,5000.0
GER,NED,2885,5000.0
GER,NED,2886,1447.3467144435017
GER,NED,2887,-5000.0
GER,NED,2888,-5000.0
GER,NED,2889,-5000.0
GER,NED,2890,-5000.0
GER,NED,2891,-5000.0
GER,NED,2892,-5000.0
GER,NED,2893,-5000.0
GER,NED,2894,-5000.0
GER,NED,2895,-5000.0
GER,NED,2896,-5000.0
GER,NED,2897,-5000.0
GER,NED,2898,-5000.0
GER,NED,2899,5000.0
GER,NED,2900,5000.0
GER,NED,2901,5000.0
GER,NED,2902,5000.0
GER,NED,2903,5000.0
GER,NED,2904,5000.0
GER,NED,2905,5000.0
GER,NED,2906,5000.0
GER,NED,2907,5000.0
GER,NED,2908,5000.0
GER,NED,2909,5000.0
GER,NED,2910,-5000.0
GER,NED,2911,-5000.0
GER,NED,2912,-5000.0
GER,NED,2913,-5000.0
GER,NED,2914,-5000.0
GER,NED,2915,-5000.0
GER,NED,2916,-5000.0
GER,NED,2917,-5000.0
GER,NED,2918,-5000.0
GER,NED,2919,-5000.0
GER,NED,2920,-5000.0
GER,NED,2921,-5000.0
GER,NED,2922,-5000.0
GER,NED,2923,5000.0
GER,NED,2924,5000.0
GER,NED,2925,5000.0
GER,NED,2926,5000.0
GER,NED,2927,5000.0
GER,NED,2928,5000.0
GER,NED,2929,5000.0
GER,NED,2930,5000.0
GER,NED,2931,5000.0
GER,NED,2932,5000.0
GER,NED,2933,5000.0
GER,NED,2934,3782.2170883154986
GER,NED,2935,-5000.0
GER,NED,2936,-5000.0
GER,NED,2937,-5000.0
GER,NED,2938,-5000.0
GER,NED,2939,-5000.0
GER,NED,2940,-5000.0
GER,NED,2941,-5000.0
GER,NED,2942,-5000.0
GER,NED,2943,-4856.449472699098
GER,NED,2944,-695.6612371086012
GER,NED,2945,-2156.9028087996994
GER,NED,2946,-2683.7145316999995
