location,time_step,loss_of_load
ITA,532,11209.5755359126
NED,532,7871.4683329334
ITA,533,11357.6543779918
NED,533,7929.799261448699
ITA,534,13090.9882212338
NED,534,8362.8322561894
ITA,535,18853.147884965252
NED,535,9642.1580443046
ITA,536,10713.048750940614
NED,536,11770.7426052103
NED,537,4208.314892342503
NED,543,4777.265838150966
NED,544,10576.197724289668
ITA,545,28684.972839981405
NED,545,13318.9838603791
ITA,546,32695.206978416303
NED,546,13985.340569181
ITA,547,33002.5212876628
NED,547,13567.1374715204
ITA,548,31660.683561150698
NED,548,12968.009629481901
ITA,549,28842.1143684242
NED,549,12149.3993106571
ITA,550,25320.6777951438
NED,550,11196.3312583054
ITA,551,20978.7221585616
NED,551,10247.2178451751
ITA,552,17279.793822515
NED,552,9519.5642284419
ITA,553,13883.108602493
NED,553,8800.8085499568
ITA,554,11474.2918220953
NED,554,8198.7147285023
ITA,555,10143.6107206713
NED,555,7809.1827651967
ITA,556,9690.2460466344
NED,556,7651.985856146999
ITA,557,9712.5592968107
NED,557,7551.1425560019
ITA,558,10375.8713702339
NED,558,7695.486887582199
ITA,559,12972.592224861652
NED,559,8145.327099013701
NED,560,8942.186902121
NED,561,4787.822285670899
ITA,569,15106.141405464361
NED,569,9926.4660548422
ITA,570,21482.7987648174
NED,570,11675.8312638973
ITA,571,23972.7546367654
NED,571,11955.621988809598
ITA,572,23935.2278069234
NED,572,11478.099302828501
ITA,573,21405.7166278447
NED,573,10868.0962029312
ITA,574,18621.6315490271
NED,574,10120.6693900911
ITA,575,15794.948447145602
NED,575,9450.3580420678
ITA,576,13140.6859148083
NED,576,8762.2508175484
ITA,577,10503.6654394255
NED,577,8080.075551861
ITA,578,8345.36560418915
NED,578,7514.562143204201
ITA,579,7220.574947573939
NED,579,7204.1229643261995
ITA,580,6577.54764703829
NED,580,7091.415746516999
ITA,581,6532.92114668566
NED,581,7012.3229620894
ITA,582,6862.54870610851
NED,582,7101.3023445704
ITA,583,7900.384764327242
NED,583,7377.138430261401
NED,584,7818.080703444801
NED,592,4286.617308695567
ITA,593,10440.169252721265
NED,593,10209.6487725721
ITA,594,17502.9263242781
NED,594,11320.9023937788
ITA,595,20023.3093555575
NED,595,11594.7611598591
ITA,596,20649.0945991387
NED,596,11265.5374446795
ITA,597,19853.9315019464
NED,597,10730.6724899884
ITA,598,17875.1519067649
NED,598,10014.8827909193
ITA,599,14950.0876563787
NED,599,9307.9910300983
ITA,600,11716.6948581016
NED,600,8414.2425660673
ITA,601,9060.4038484756
NED,601,7762.7157543456
ITA,602,7262.158731993441
NED,602,7388.0136881202
ITA,603,6576.53340839391
NED,603,7164.576572112401
ITA,604,6613.04599959152
NED,604,7109.2116230132
ITA,605,7243.902436394639
NED,605,7224.8848202384
ITA,606,9662.8616032362
NED,606,7780.5116308418
