location,time_step,loss_of_load
SWE,462,6545.1000510051
NED,463,8794.3126812892
SWE,463,8711.8349083521
NED,464,10934.7611598591
SWE,464,10793.3047365906
NED,465,9235.691447142024
SWE,465,10380.01944503338
SWE,466,6850.545739482141
SWE,467,5243.04746159304
SWE,468,3548.528868083319
SWE,469,2785.40634765318
SWE,470,6426.72804897408
SWE,471,9913.3186304431
SWE,472,11139.3804429724
NED,473,12612.5168495279
SWE,473,11411.2254181303
NED,474,13556.537854052276
SWE,474,11483.4499133752
NED,475,12952.615822566298
SWE,475,11024.0218741785
NED,476,12464.2178787263
SWE,476,10446.2259122193
NED,477,11724.700344329001
SWE,477,9689.8749481268
NED,478,10806.235385164298
SWE,478,8827.1934771461
NED,479,9707.8343414271
SWE,479,7683.638969101799
NED,480,8664.7982467892
SWE,480,6519.0189832778
NED,481,7919.3487535597
SWE,481,5895.07959380102
NED,482,7423.041531277
SWE,482,5619.222146685081
NED,483,7143.2508063647
SWE,483,5496.841751964561
NED,484,7054.2714238837
SWE,484,5570.0693651989695
NED,485,7104.6930739562995
SWE,485,5804.798974744899
NED,486,7441.8260675786005
SWE,486,6728.670643085899
NED,487,8816.0631970068
SWE,487,8945.5613999086
NED,488,11098.8786875462
SWE,488,10878.5697656992
NED,489,887.9723429590231
SWE,489,10206.2290833808
SWE,490,6085.91820212854
SWE,491,3990.4026824026805
SWE,492,3802.819618363779
SWE,493,4130.588931345621
SWE,494,7366.149065969661
SWE,495,9570.001328562921
SWE,496,10958.8192048602
NED,497,12416.035276886425
SWE,497,11379.1256424659
NED,498,13501.322014532201
SWE,498,11779.65198225704
NED,499,13049.50448349
SWE,499,11144.39603292
NED,500,12574.9477769248
SWE,500,10637.8214482162
NED,501,11747.439519851901
SWE,501,9964.7292772533
NED,502,10789.4281684735
SWE,502,9021.7983671115
NED,503,9782.9724866333
SWE,503,7868.2126791721
NED,504,8874.3941255221
SWE,504,6778.826542561501
NED,505,8076.5456626094
SWE,505,6039.52858429082
NED,506,7514.986893174
SWE,506,5720.537063625839
NED,507,7232.2301888456
SWE,507,5698.46846785657
NED,508,7154.126064223499
SWE,508,5708.499647751691
NED,509,7226.298230013599
SWE,509,5934.20119539201
NED,510,7619.784832540499
SWE,510,6873.1196335756995
NED,511,8940.6343324801
SWE,511,9025.8108390696
NED,512,11168.0848739203
SWE,512,10871.5479397726
NED,513,8762.908586247999
SWE,513,9327.2460952228
SWE,514,4329.958461791741
SWE,515,391.2119366412826
SWE,518,7052.674354307901
SWE,519,10145.54078495436
NED,520,4242.058569822
SWE,520,11015.9969302624
NED,521,12778.611696825701
SWE,521,11445.3314297737
NED,522,13437.059127184799
SWE,522,12006.497266350016
NED,523,13052.470462906
SWE,523,11452.3532557003
NED,524,12595.7096328371
SWE,524,11114.3024932346
NED,525,11821.5890052527
SWE,525,10367.9827090373
NED,526,10750.870436065099
SWE,526,9519.3448899097
NED,527,9700.9137227897
SWE,527,8266.4505210086
NED,528,8874.3941255221
SWE,528,7106.8461251321005
NED,529,8052.8178272812
SWE,529,6392.626116599229
NED,530,7600.011636433601
SWE,530,6063.603416039119
NED,531,7292.538436971599
SWE,531,5940.219903329091
NED,532,7211.4683329334
SWE,532,6128.806085357441
NED,533,7269.799261448699
SWE,533,6470.869319781201
NED,534,7702.8322561894
SWE,534,7426.8407637866
NED,535,8982.1580443046
SWE,535,9659.7814084415
NED,536,11110.7426052103
SWE,536,11554.6712906306
NED,537,4001.8142371234007
SWE,537,9805.48242675342
SWE,538,2357.073606375039
SWE,541,2988.5374005903213
SWE,542,6663.463894498981
NED,543,4558.167978910173
SWE,543,9456.14709681426
NED,544,10054.766968528274
SWE,544,11042.0779979897
NED,545,12658.9838603791
SWE,545,11583.7617123265
